sentence_idx,original,condition,variant_idx,variant_text,final_passes,regen_attempts,failed_criteria,note,needs_manual_review
101,"After climbing fifty feet up the side of the pyramid, the man gestured me into a small black entranceway.",paraphrase,1,"Once he had scaled fifty feet of the pyramid’s flank, the fellow signaled me toward a tiny dark doorway.",True,0,,,False
101,"After climbing fifty feet up the side of the pyramid, the man gestured me into a small black entranceway.",paraphrase,2,"PARAPHRASE: Fifty feet up the pyramid’s face, the man signaled for me to enter a narrow, dark doorway.

SYNTACTIC_ALTERNATIVE: After baking fifty cookies beside the bakery, the chef ushered me toward a bright blue delivery van.",True,1,,,False
101,"After climbing fifty feet up the side of the pyramid, the man gestured me into a small black entranceway.",paraphrase,3,It was after ascending half a hundred feet up the pyramid wall that the chap motioned me inside a narrow shadowy portal.,True,0,,,False
101,"After climbing fifty feet up the side of the pyramid, the man gestured me into a small black entranceway.",paraphrase,4,"There was a moment, fifty feet up the pyramid’s side, when the dude waved me into a cramped obsidian entryway.",True,0,,,False
101,"After climbing fifty feet up the side of the pyramid, the man gestured me into a small black entranceway.",paraphrase,5,The bloke’s climb of fifty feet up the pyramid face ended with him ushering me through a miniature jet-black access.,True,0,,,False
101,"After climbing fifty feet up the side of the pyramid, the man gestured me into a small black entranceway.",paraphrase,6,"The man, who had scaled fifty feet of the pyramid’s wall, waved me toward a narrow dark opening.",True,1,,,False
101,"After climbing fifty feet up the side of the pyramid, the man gestured me into a small black entranceway.",paraphrase,7,"Up the pyramid’s flank—fifty feet—he clambered, then gestured me toward a pocket-sized pitch-dark vestibule.",True,0,,,False
101,"After climbing fifty feet up the side of the pyramid, the man gestured me into a small black entranceway.",paraphrase,8,What the fellow did after mounting fifty feet of the pyramid side was motion me into a tight lightless aperture.,True,0,,,False
101,"After climbing fifty feet up the side of the pyramid, the man gestured me into a small black entranceway.",paraphrase,9,His having scaled fifty feet of the pyramid periphery preceded the guy’s signal for me to enter a slender murky arch.,True,0,,,False
101,"After climbing fifty feet up the side of the pyramid, the man gestured me into a small black entranceway.",paraphrase,10,"PARAPHRASE:  
Once he had scaled fifty feet of the pyramid’s face, the man waved me toward a narrow, dark opening.

SYNTACTIC_ALTERNATIVE:  
After devouring fifty shrimp at the edge of the buffet, the chef ushered me toward a cramped, silver elevator.",True,1,,,False
101,"After climbing fifty feet up the side of the pyramid, the man gestured me into a small black entranceway.",syntactic,1,"After hiking thirty miles along the edge of the canyon, the guide signaled us toward a narrow wooden footbridge.",True,0,,,False
101,"After climbing fifty feet up the side of the pyramid, the man gestured me into a small black entranceway.",syntactic,2,"After crawling twenty yards through the middle of the tunnel, the soldier motioned me into a cramped stone alcove.",True,0,,,False
101,"After climbing fifty feet up the side of the pyramid, the man gestured me into a small black entranceway.",syntactic,3,"After swimming ten laps across the width of the reservoir, the coach waved us onto a floating metal platform.",True,0,,,False
101,"After climbing fifty feet up the side of the pyramid, the man gestured me into a small black entranceway.",syntactic,4,"After driving forty minutes down the length of the valley, the ranger pointed me toward a hidden concrete bunker.",True,0,,,False
101,"After climbing fifty feet up the side of the pyramid, the man gestured me into a small black entranceway.",syntactic,5,"After jogging fifteen blocks around the perimeter of the stadium, the trainer directed us into a tiny glass vestibule.",True,0,,,False
101,"After climbing fifty feet up the side of the pyramid, the man gestured me into a small black entranceway.",syntactic,6,"After sailing twelve knots along the face of the glacier, the captain steered me toward a shallow rocky inlet.",True,0,,,False
101,"After climbing fifty feet up the side of the pyramid, the man gestured me into a small black entranceway.",syntactic,7,"After biking sixty kilometers up the slope of the volcano, the leader beckoned us into a dim steel chamber.",True,0,,,False
101,"After climbing fifty feet up the side of the pyramid, the man gestured me into a small black entranceway.",syntactic,8,"After walking eight stories inside the core of the skyscraper, the guard ushered me into a cramped marble elevator.",True,0,,,False
101,"After climbing fifty feet up the side of the pyramid, the man gestured me into a small black entranceway.",syntactic,9,"After skiing three miles across the top of the ridge, the instructor flagged us toward a sheltered canvas tent.",True,0,,,False
101,"After climbing fifty feet up the side of the pyramid, the man gestured me into a small black entranceway.",syntactic,10,"After crawling five meters beneath the floor of the cathedral, the caretaker nudged me into a secret brick passageway.",True,0,,,False
102,"Air pockets in snow insulate the space, and body heat warms it.",paraphrase,1,"The chamber is insulated by air trapped within the snow, then heated by human warmth.",True,0,,,False
102,"Air pockets in snow insulate the space, and body heat warms it.",paraphrase,2,It is body warmth that heats the cavity once air pockets in the snow have insulated it.,True,0,,,False
102,"Air pockets in snow insulate the space, and body heat warms it.",paraphrase,3,"There exists a cavity that, after being insulated by snow-borne air pockets, gets warmed by bodily heat.",True,0,,,False
102,"Air pockets in snow insulate the space, and body heat warms it.",paraphrase,4,Snow’s internal air pockets insulate the enclosure before body heat warms it.,True,0,,,False
102,"Air pockets in snow insulate the space, and body heat warms it.",paraphrase,5,"The space, first insulated by air pockets embedded in snow, is subsequently warmed by body-generated heat.",True,0,,,False
102,"Air pockets in snow insulate the space, and body heat warms it.",paraphrase,6,"Insulation of the chamber occurs through air pockets in snow, followed by warming via body heat.",True,0,,,False
102,"Air pockets in snow insulate the space, and body heat warms it.",paraphrase,7,"What the air pockets inside snow do is insulate the cavity, after which body heat raises its temperature.",True,0,,,False
102,"Air pockets in snow insulate the space, and body heat warms it.",paraphrase,8,"Once the snow’s trapped air pockets have provided insulation, body heat supplies warmth to the space.",True,0,,,False
102,"Air pockets in snow insulate the space, and body heat warms it.",paraphrase,9,A cavity is first kept insulated by air pockets within the snow and then brought to a warmer state by body heat.,True,0,,,False
102,"Air pockets in snow insulate the space, and body heat warms it.",paraphrase,10,"Air pockets residing in snow insulate the hollow, which body heat proceeds to warm.",True,0,,,False
102,"Air pockets in snow insulate the space, and body heat warms it.",syntactic,1,"Dust particles in air reflect the light, and solar radiation intensifies it.",True,0,,,False
102,"Air pockets in snow insulate the space, and body heat warms it.",syntactic,2,"Ink droplets in water diffuse the color, and chemical reaction alters it.",True,0,,,False
102,"Air pockets in snow insulate the space, and body heat warms it.",syntactic,3,"Foam bubbles in coffee trap the aroma, and steam pressure releases it.",True,0,,,False
